gene_id,ERR4198627,ERR4198629,ERR4198630,ERR4198632,ERR4198634,ERR4198636,ERR4198638,ERR4198640,ERR4198642
ENSG00000265469.1|POLR3KP2,0,0,0,0,1,1,0,0,0
ENSG00000264860.1|ENSG00000264860,0,0,0,0,0,0,0,4,1
ENSG00000166685.13|COG1,2975,1276,1764,801,946,3819,518,1367,1001
ENSG00000133193.13|FAM104A,2568,1053,1543,733,589,1992,451,426,623
ENSG00000141219.16|C17orf80,5227,2191,3310,1486,1110,3669,649,1017,1073
ENSG00000187959.9|CPSF4L,13,0,0,5,0,27,0,12,0
ENSG00000179604.10|CDC42EP4,8752,4255,3739,1903,2098,9244,2633,1756,2601
ENSG00000180616.9|SSTR2,1241,258,408,132,198,2205,411,483,2712
ENSG00000277728.1|ENSG00000277728,12,9,6,1,3,19,4,15,2
ENSG00000265010.1|ENSG00000265010,2,6,7,5,4,5,2,11,2
ENSG00000069188.17|SDK2,31059,13753,15318,5286,7475,33296,2807,4142,2737
ENSG00000264985.4|ENSG00000264985,30,0,3,0,0,44,5,0,12
ENSG00000264750.1|ENSG00000264750,0,0,0,0,0,0,0,0,0
ENSG00000265935.1|ENSG00000265935,0,0,0,1,0,0,0,0,0
ENSG00000266357.6|LINC02074,0,0,0,4,0,36,0,3,0
ENSG00000246731.3|MGC16275,61,18,13,17,14,111,52,27,22
ENSG00000141540.11|TTYH2,4506,722,1275,707,1156,2871,707,866,737
ENSG00000264272.1|ENSG00000264272,0,0,0,0,0,2,0,0,0
ENSG00000172809.13|RPL38,44100,12366,18596,10854,9385,31722,2439,3013,5130
ENSG00000171595.14|DNAI2,16,11,0,5,0,27,0,0,0
ENSG00000266106.1|ENSG00000266106,0,0,0,0,0,0,0,0,0
ENSG00000267665.2|ENSG00000267665,0,3,0,8,3,32,3,0,5
ENSG00000267506.6|ENSG00000267506,24,49,17,11,43,56,0,6,9
ENSG00000286534.1|ENSG00000286534,11,11,4,7,10,26,3,7,6
ENSG00000267466.1|ENSG00000267466,0,0,0,0,0,4,0,0,0
ENSG00000279572.1|ENSG00000279572,3,2,6,2,2,8,2,2,0
ENSG00000285535.2|ENSG00000285535,0,0,0,4,0,13,0,9,10
ENSG00000204283.4|LINC01973,0,0,0,10,2,16,5,0,5
ENSG00000266665.1|MIR4739,0,0,0,0,0,1,2,0,0
ENSG00000267719.1|LINC02078,13,0,3,4,0,32,0,3,5
ENSG00000238898.1|RNU1-80P,0,0,0,1,0,0,0,0,1
ENSG00000078687.17|TNRC6C,5228,2829,3054,1511,1615,7483,1400,4249,3907
ENSG00000267463.1|UBE2V2P2,0,0,0,0,0,0,0,0,0
ENSG00000141524.17|TMC6,3249,515,557,117,54,478,37,43,21
ENSG00000167895.15|TMC8,47,10,17,0,3,42,0,10,17
ENSG00000187997.12|C17orf99,0,0,0,7,0,27,0,0,5
ENSG00000108639.8|SYNGR2,1207,527,572,138,155,873,60,120,134
ENSG00000167900.12|TK1,2491,822,1140,199,178,864,29,22,29
ENSG00000183077.16|AFMID,2563,732,891,543,478,1337,103,210,227
ENSG00000267624.1|ENSG00000267624,0,0,0,0,0,0,0,0,0
ENSG00000089685.15|BIRC5,16706,5732,8161,940,1082,3119,179,96,159
ENSG00000204278.13|TMEM235,0,0,2,5,2,4,0,0,0
ENSG00000283914.1|ENSG00000283914,0,0,0,0,0,0,0,0,0
ENSG00000267737.1|ENSG00000267737,0,0,0,0,0,5,0,0,0
ENSG00000184557.4|SOCS3,1115,462,714,222,148,1104,41,93,85
ENSG00000266970.2|SOCS3-DT,15,6,5,5,0,23,0,0,3
ENSG00000087157.19|PGS1,2950,1281,1615,629,721,2715,429,1001,728
ENSG00000187775.17|DNAH17,19,16,9,26,8,123,23,22,10
ENSG00000267432.6|DNAH17-AS1,6,0,0,0,0,0,3,5,0
ENSG00000267770.1|ENSG00000267770,0,0,0,0,0,0,0,0,0
ENSG00000267123.7|SCAT1,2,0,0,0,0,5,2,3,4
ENSG00000108669.17|CYTH1,1835,527,991,771,967,2733,550,977,904
ENSG00000055483.20|USP36,3260,1623,2345,1191,1131,5258,601,1672,827
ENSG00000267355.2|RPL9P29,0,0,0,0,0,0,2,5,0
ENSG00000035862.12|TIMP2,11209,3708,3683,1901,3492,8453,7511,7746,8175
ENSG00000267601.1|ENSG00000267601,0,0,0,0,0,2,1,2,0
ENSG00000178404.10|CEP295NL,38,14,5,11,10,66,10,170,13
ENSG00000108679.13|LGALS3BP,5403,2548,2296,660,1070,5693,1165,1262,884
ENSG00000171302.17|CANT1,8002,2828,3629,1288,1286,4691,762,705,888
ENSG00000265096.3|C1QTNF1-AS1,0,0,0,0,0,0,0,0,6
ENSG00000173918.15|C1QTNF1,313,52,38,9,24,125,9,30,32
ENSG00000167280.17|ENGASE,2281,842,1124,574,585,2812,280,486,334
ENSG00000167281.20|RBFOX3,245,42,116,57,72,378,81,332,263
ENSG00000266711.1|ENSG00000266711,0,0,0,0,0,0,0,0,0
ENSG00000279600.1|ENSG00000279600,4,3,8,5,5,30,4,39,5
ENSG00000238658.1|RNU6-625P,1,1,2,1,0,1,0,9,0
ENSG00000267679.1|EIF5AP2,17,15,13,5,0,36,0,0,3
ENSG00000267676.1|THA1P,12,4,7,3,2,24,2,1,5
ENSG00000279886.1|ENSG00000279886,6,5,2,5,3,25,3,5,0
ENSG00000204277.1|LINC01993,18,6,7,8,7,193,5,14,0
ENSG00000243870.3|RN7SL236P,2,0,1,0,0,0,1,0,0
ENSG00000200063.1|ENSG00000200063,5,1,0,1,0,7,0,5,1
ENSG00000243426.3|RN7SL454P,5,1,3,0,1,4,0,0,0
ENSG00000279570.1|ENSG00000279570,4,1,2,8,5,24,6,17,9
ENSG00000252391.1|RNU6-638P,3,0,2,1,0,7,2,9,4
ENSG00000287539.1|ENSG00000287539,9,6,13,12,8,46,5,18,13
ENSG00000279339.1|ENSG00000279339,2,0,2,1,0,14,2,4,3
ENSG00000267491.1|ENSG00000267491,1,0,0,0,0,2,2,0,6
ENSG00000263278.2|ENSG00000263278,4,2,6,12,3,68,8,82,19
ENSG00000257008.7|GPR142,54,13,4,0,4,0,0,0,0
ENSG00000200021.1|RNA5SP448,0,0,2,1,0,0,0,0,0
ENSG00000170412.18|GPRC5C,7209,1510,1729,507,2123,2136,129,294,161
ENSG00000167851.15|CD300A,18,0,6,8,6,11,0,0,2
ENSG00000178789.9|CD300LB,0,0,0,0,0,15,0,0,0
ENSG00000289070.1|ENSG00000289070,0,0,0,0,0,4,0,0,0
ENSG00000167850.4|CD300C,0,0,0,0,6,11,0,0,0
ENSG00000236770.1|ENSG00000236770,0,0,0,0,0,0,0,0,0
ENSG00000284690.3|CD300H,0,0,0,0,0,0,0,0,0
ENSG00000204345.1|CD300LD,0,0,0,0,0,0,0,0,0
ENSG00000182352.8|CD300LD-AS1,0,0,2,5,2,16,0,0,0
ENSG00000261222.4|ENSG00000261222,3,0,0,3,5,9,2,2,0
ENSG00000186407.7|CD300E,0,0,0,17,5,0,6,0,18
ENSG00000264659.2|ENSG00000264659,0,0,0,8,0,9,0,0,0
ENSG00000172794.20|RAB37,69,28,13,9,12,147,19,17,19
ENSG00000186074.19|CD300LF,0,0,0,3,0,0,0,0,0
ENSG00000109062.12|SLC9A3R1,3182,1617,1593,583,591,2568,338,184,343
ENSG00000109065.12|NAT9,3825,1501,1750,888,1042,3397,493,710,636
ENSG00000109066.14|TMEM104,1796,962,1102,337,364,2069,337,605,427
ENSG00000161509.14|GRIN2C,85,28,48,99,22,209,54,74,53
ENSG00000161513.12|FDXR,3697,902,1964,1276,602,3485,376,165,225
ENSG00000172782.13|FADS6,8,0,0,5,11,13,3,0,49
ENSG00000182040.9|USH1G,107,26,13,24,25,74,6,15,14
ENSG00000183034.13|OTOP2,0,3,0,0,0,10,0,0,2
ENSG00000182938.7|OTOP3,0,0,0,2,0,3,0,0,0
ENSG00000167861.16|HID1,3564,605,449,284,503,2250,416,987,1071
ENSG00000263586.1|HID1-AS1,0,0,0,0,0,4,0,0,3
ENSG00000180901.11|KCTD2,7098,2724,3704,1635,1635,5524,1223,1314,2950
ENSG00000170190.16|SLC16A5,136,26,21,11,19,62,0,3,0
ENSG00000206713.1|Y_RNA,0,0,0,0,0,0,0,0,0
ENSG00000125449.7|ARMC7,954,309,398,128,131,623,59,137,98
ENSG00000125458.7|NT5C,2787,787,918,388,467,1834,144,218,179
ENSG00000252042.1|Y_RNA,0,0,0,0,0,1,0,0,0
ENSG00000189159.16|JPT1,32993,9702,15752,6457,7570,23486,3124,3402,8732
ENSG00000125450.11|NUP85,4592,1956,3051,723,648,3062,301,802,563
ENSG00000125447.18|GGA3,4400,1870,2107,957,1133,3710,617,1049,991
ENSG00000125445.11|MRPS7,6810,2340,3503,1245,1121,3694,517,514,798
ENSG00000125457.15|MIF4GD,650,342,283,180,190,1135,165,175,212
ENSG00000263843.1|MIF4GD-DT,193,116,98,60,61,386,22,43,55
ENSG00000125454.12|SLC25A19,307,132,154,436,84,479,58,67,87
ENSG00000177885.15|GRB2,9147,4404,5396,2614,3090,9762,2140,1980,4399
ENSG00000265987.1|ENSG00000265987,0,0,0,0,0,0,0,0,0
ENSG00000264511.1|MIR3678,0,0,0,1,0,1,0,0,0
ENSG00000223217.1|RNU6-938P,0,0,0,0,0,0,0,0,0
ENSG00000202332.1|Y_RNA,0,0,0,0,0,0,0,0,0
ENSG00000177728.17|TMEM94,11116,3685,3989,2608,3709,11198,1454,1755,1253
ENSG00000182173.14|TSEN54,2164,831,997,365,357,1394,175,290,159
ENSG00000073350.14|LLGL2,462,634,108,58,41,477,0,10,11
ENSG00000266714.10|MYO15B,411,226,129,144,274,979,81,264,21
ENSG00000108469.15|RECQL5,3020,1572,1354,705,780,3356,337,731,389
ENSG00000204323.5|SMIM5,66,37,9,15,9,128,5,18,11
ENSG00000259120.3|SMIM6,6,6,0,0,2,0,0,0,0
ENSG00000161526.15|SAP30BP,7150,2653,3546,1728,1578,5641,798,1227,1257
ENSG00000264829.1|ENSG00000264829,0,0,0,0,0,0,0,0,1
ENSG00000264270.1|ENSG00000264270,0,0,0,0,0,0,0,0,0
ENSG00000132470.14|ITGB4,239,155,52,29,36,299,66,95,0
ENSG00000266980.1|ENSG00000266980,0,0,2,3,0,0,0,0,3
ENSG00000132478.10|UNK,4040,1500,1750,752,956,3461,367,1189,624
ENSG00000092929.12|UNC13D,224,96,97,114,71,326,33,119,14
ENSG00000132471.12|WBP2,5045,1483,1757,1381,1598,5997,1085,1102,1508
ENSG00000132481.7|TRIM47,30,12,10,20,31,130,75,75,96
ENSG00000267801.1|ENSG00000267801,0,0,2,7,2,36,3,4,3
ENSG00000141569.12|TRIM65,1502,670,505,210,400,1234,131,188,74
ENSG00000204316.13|MRPL38,3205,1446,1946,782,927,3091,394,448,156
ENSG00000188878.20|FBF1,1074,750,608,252,327,1478,152,353,186
ENSG00000161533.12|ACOX1,7647,3252,4132,1781,1606,7463,2978,2322,4319
ENSG00000167880.8|EVPL,33,0,6,22,4,289,7,0,0
ENSG00000167881.15|SRP68,4005,1248,2180,1162,888,4063,471,1103,678
ENSG00000186919.13|ZACN,8,7,2,10,7,26,0,0,2
ENSG00000182473.22|EXOC7,20790,8271,9968,3805,5381,16912,3169,5477,5430
ENSG00000267128.2|RNF157-AS1,129,35,129,29,15,186,21,27,17
ENSG00000141576.16|RNF157,6403,2919,4019,1472,2207,8725,1543,2222,4960
ENSG00000129646.16|QRICH2,1331,377,544,238,178,850,250,466,343
ENSG00000251779.1|Y_RNA,0,0,0,0,0,2,0,0,0
ENSG00000161542.17|PRPSAP1,4640,1860,2210,627,696,2602,451,906,1046
ENSG00000267518.1|ENSG00000267518,0,0,0,2,0,0,0,0,1
ENSG00000176170.14|SPHK1,878,124,265,80,51,555,20,13,29
ENSG00000129673.10|AANAT,15,0,10,10,11,53,0,0,0
ENSG00000129667.13|RHBDF2,245,63,50,40,50,297,10,16,4
ENSG00000214140.11|PRCD,41,9,11,40,33,145,34,50,72
ENSG00000161544.10|CYGB,300,24,73,133,162,343,113,75,252
ENSG00000267546.2|ENSG00000267546,5,0,1,3,2,14,5,0,5
ENSG00000272386.1|ENSG00000272386,0,0,0,4,2,10,0,9,3
ENSG00000163597.16|SNHG16,40389,10638,19311,7614,7232,22738,1391,1074,2077
ENSG00000070731.11|ST6GALNAC2,138,29,11,0,17,46,0,0,0
ENSG00000267084.1|ENSG00000267084,0,0,0,2,0,0,0,0,0
ENSG00000286750.1|ENSG00000286750,0,0,0,0,0,0,0,0,0
ENSG00000070526.15|ST6GALNAC1,33,57,0,6,0,39,0,0,0
ENSG00000182534.14|MXRA7,7494,3044,3442,2015,3431,7088,1257,1329,2129
ENSG00000070495.15|JMJD6,3302,1080,1214,1585,756,3595,967,910,1056
ENSG00000181038.14|METTL23,1662,573,1001,413,465,1479,190,138,272
ENSG00000267168.1|ENSG00000267168,0,0,1,0,0,0,1,1,0
ENSG00000283805.1|MIR636,0,0,0,1,0,0,1,1,0
ENSG00000092931.12|MFSD11,1761,577,1117,323,304,1299,264,463,737
ENSG00000200257.1|RNU6-97P,0,0,1,1,1,2,0,4,0
ENSG00000287836.1|ENSG00000287836,0,0,0,11,0,0,8,2,23
ENSG00000267535.2|LINC00868,0,0,2,0,0,3,0,5,3
ENSG00000267568.6|ENSG00000267568,8,4,0,3,3,8,0,1,4
ENSG00000276202.1|Metazoa_SRP,0,0,0,0,0,4,0,0,0
ENSG00000234912.12|SNHG20,718,275,479,286,223,776,137,251,291
ENSG00000129657.16|SEC14L1,6579,2630,4515,1089,1510,7559,776,1714,1347
ENSG00000222808.1|RNU4-47P,0,0,0,0,0,0,0,0,0
ENSG00000262870.1|CYCSP40,0,0,0,2,0,0,0,0,0
ENSG00000263718.2|SEPTIN9-DT,0,0,0,1,0,0,0,0,0
ENSG00000265121.1|ENSG00000265121,0,0,1,4,0,0,4,0,0
ENSG00000184640.20|SEPTIN9,53954,15616,19090,5598,7737,24484,2938,2505,2962
ENSG00000287257.1|ENSG00000287257,0,0,0,0,2,11,0,0,1
ENSG00000264060.1|MIR4316,0,0,0,0,0,0,0,0,0
ENSG00000196169.15|KIF19,564,177,102,30,105,237,9,23,7
ENSG00000204347.4|BTBD17,3981,1282,1119,320,662,2570,257,196,160
ENSG00000266036.1|SLC9A3R1-AS1,5,0,0,0,0,4,0,0,0
ENSG00000284186.1|MIR3615,1,1,1,1,1,1,1,1,0
ENSG00000109089.7|CDR2L,2564,762,1036,417,460,2311,153,292,273
ENSG00000167862.10|MRPL58,1804,577,921,424,388,1285,163,197,274
ENSG00000252545.1|RNU6-362P,1,0,0,0,0,5,0,0,0
ENSG00000167863.12|ATP5PD,9128,2961,4406,1690,1537,6505,1024,973,1766
ENSG00000239607.3|RN7SL573P,17,14,4,2,3,10,1,2,0
ENSG00000270993.1|ENSG00000270993,1,1,1,0,0,1,0,0,0
ENSG00000232724.1|TRIM80P,5,0,7,3,0,5,0,0,3
ENSG00000279035.1|ENSG00000279035,42,23,38,17,27,166,5,24,18
ENSG00000265800.1|ENSG00000265800,27,19,13,9,9,45,11,33,14
ENSG00000263786.1|ENSG00000263786,65,53,40,34,33,151,15,114,16
ENSG00000188612.12|SUMO2,24076,11906,14973,6310,5903,13767,2133,2953,4720
ENSG00000228007.1|ENSG00000228007,70,29,36,21,18,83,6,5,9
ENSG00000264853.1|ENSG00000264853,22,25,13,49,21,145,20,185,18
ENSG00000265342.1|ENSG00000265342,12,10,5,6,9,35,6,7,5
ENSG00000284595.1|MIR6785,1,1,1,1,1,1,1,1,1
ENSG00000177303.10|CASKIN2,3372,1421,1314,539,946,2884,306,411,194
ENSG00000108479.13|GALK1,1260,218,241,117,156,771,50,67,32
ENSG00000132475.10|H3-3B,104820,33975,81619,28085,38056,86374,8478,12601,17461
ENSG00000283853.1|MIR4738,1,1,1,1,0,1,0,1,1
ENSG00000267342.1|ENSG00000267342,12,8,5,7,0,41,4,10,0
ENSG00000267426.5|ENSG00000267426,1283,260,18,9,34,62,29,5,293
ENSG00000267615.1|ENSG00000267615,1,1,0,0,0,1,1,0,1
ENSG00000261408.7|TEN1-CDK3,960,284,352,147,224,982,128,301,142
ENSG00000257949.7|TEN1,96,52,117,32,38,136,17,12,56
ENSG00000250506.9|CDK3,58,80,85,52,47,118,6,40,96
ENSG00000182687.4|GALR2,1,0,5,0,0,21,0,0,0
ENSG00000279382.1|ENSG00000279382,27,0,0,9,0,33,0,29,0
ENSG00000275360.1|MIR6868,1,2,0,1,1,1,0,3,0
ENSG00000129654.8|FOXJ1,3236,1151,748,375,633,3733,233,210,70
ENSG00000267376.1|ATP5MGP6,2,1,0,0,1,7,4,6,0
ENSG00000228218.1|ATF4P3,1339,454,809,428,295,912,166,194,272
ENSG00000185262.9|UBALD2,2488,642,712,240,235,977,64,88,120
ENSG00000207169.1|RNU6-24P,2,0,2,0,0,4,0,0,0
ENSG00000175931.13|UBE2O,9738,3372,4302,1982,2695,9201,1160,2006,1833
ENSG00000242931.1|RPL7P49,20,15,11,9,5,31,7,53,4
ENSG00000267543.1|ENSG00000267543,2,2,0,5,4,2,3,0,3
ENSG00000274091.1|SNORD1C,1,1,1,1,1,1,1,1,1
ENSG00000199961.1|SNORD1B,4,2,2,2,1,9,0,1,1
ENSG00000278261.1|SNORD1A,1,1,1,1,1,1,0,1,1
ENSG00000284526.1|ENSG00000284526,32,87,20,9,39,61,6,7,19
ENSG00000267078.1|ENSG00000267078,2,2,4,5,2,28,6,13,6
ENSG00000199735.1|RNU6-227P,2,0,0,0,0,0,0,0,0
ENSG00000261335.1|ENSG00000261335,112,71,135,75,33,239,24,13,18
ENSG00000212418.1|RNY4P36,1,0,1,1,0,2,0,2,1
ENSG00000277382.1|ENSG00000277382,3,1,0,4,2,12,0,1,0
ENSG00000274051.1|ENSG00000274051,5,3,2,3,2,9,1,2,1
ENSG00000161547.17|SRSF2,17005,8232,15755,4083,4017,15912,1264,1848,2234
ENSG00000267065.2|LINC02080,5,6,3,0,0,18,10,68,11
ENSG00000167889.13|MGAT5B,1829,497,787,388,521,2975,323,1036,769
ENSG00000267521.1|ENSG00000267521,3,0,0,3,0,0,0,0,3
ENSG00000280122.1|ENSG00000280122,27,3,14,27,15,104,10,9,7
ENSG00000275143.1|SCARNA16,537,267,269,208,144,131,11,5,10
ENSG00000284250.1|MIR6516,1,1,1,1,1,1,1,1,1
ENSG00000266998.1|ENSG00000266998,89,13,30,34,11,157,5,4,5
ENSG00000200651.1|Y_RNA,2,1,2,2,1,4,0,0,1
ENSG00000279801.1|ENSG00000279801,18,13,7,9,7,55,3,38,8
ENSG00000267263.1|ENSG00000267263,13,5,3,2,6,23,1,29,2
ENSG00000267016.1|ENSG00000267016,2,0,2,4,0,6,0,0,2
ENSG00000141570.11|CBX8,2253,691,954,453,477,1886,257,455,507
ENSG00000141582.15|CBX4,2141,637,1443,1116,1011,3544,497,993,987
ENSG00000173894.11|CBX2,13280,6761,6347,917,1948,5972,298,471,377
ENSG00000262768.2|ENSG00000262768,3,0,0,0,0,0,0,0,2
ENSG00000262772.2|LINC01977,25,7,10,11,3,32,17,24,33
ENSG00000262343.1|ENSG00000262343,10,0,10,3,0,41,0,0,0
ENSG00000262188.3|LINC01978,0,0,0,0,0,4,0,3,0
ENSG00000262585.1|LINC01979,25,6,67,11,19,71,10,51,18
ENSG00000260369.2|ENSG00000260369,49,21,41,19,10,102,3,14,7
ENSG00000167291.16|TBC1D16,22838,8812,11246,3721,4734,21345,2949,3515,3825
ENSG00000261978.1|ENSG00000261978,0,0,0,0,0,1,0,0,1
ENSG00000265561.2|MIR1268B,0,0,0,0,0,0,0,0,1
ENSG00000141527.18|CARD14,73,16,23,0,12,134,0,18,3
ENSG00000262580.5|ENSG00000262580,165,45,112,64,36,590,62,172,57
ENSG00000181523.13|SGSH,2255,934,781,322,483,1779,246,505,328
ENSG00000181045.15|SLC26A11,1869,721,961,381,518,2314,337,718,612
ENSG00000262979.1|ENSG00000262979,0,2,0,4,0,1,7,1,12
ENSG00000173821.20|RNF213,9006,4669,3341,1359,1916,9377,1420,2679,1686
ENSG00000173818.17|ENDOV,1495,767,1116,392,331,1811,376,896,672
ENSG00000275516.1|ENSG00000275516,1,0,0,1,0,5,0,1,0
ENSG00000262172.1|ENSG00000262172,6,4,2,7,2,33,1,9,3
ENSG00000141519.15|CCDC40,1327,655,660,293,393,1455,206,978,245
ENSG00000171298.13|GAA,7269,2352,1544,993,1641,3888,345,764,218
ENSG00000141543.12|EIF4A3,11746,4544,8432,3062,2757,8027,819,955,1407
ENSG00000279259.1|ENSG00000279259,148,64,64,83,50,200,33,33,23
ENSG00000275479.1|ENSG00000275479,25,14,6,19,11,25,7,4,6
ENSG00000276863.1|ENSG00000276863,7,2,7,1,3,20,1,31,8
ENSG00000280248.1|ENSG00000280248,6,11,2,1,1,17,8,7,7
ENSG00000263069.6|RNF213-AS1,221,147,151,55,105,660,102,668,225
ENSG00000264961.1|MIR4730,1,2,4,0,2,3,2,6,1
ENSG00000279273.1|ENSG00000279273,2,0,2,5,2,64,0,6,5
ENSG00000171246.6|NPTX1,2451,215,866,369,188,2609,414,357,555
ENSG00000213128.3|RPL32P31,14,4,3,2,1,7,0,0,3
ENSG00000262833.1|ENSG00000262833,0,0,0,3,0,6,0,0,0
ENSG00000287403.1|ENSG00000287403,0,0,0,2,0,0,3,0,0
ENSG00000262313.1|ENSG00000262313,0,0,0,1,0,0,0,0,0
ENSG00000262662.1|ENSG00000262662,0,0,0,1,0,2,0,0,0
ENSG00000261924.1|ENSG00000261924,0,0,6,4,3,48,0,0,0
ENSG00000141564.15|RPTOR,6382,2149,2472,1043,1150,5646,840,1593,1087
ENSG00000232083.3|RPL31P7,3,0,1,0,0,1,1,0,3
ENSG00000240270.1|RPL12P37,1,0,1,3,2,1,2,3,0
ENSG00000262873.2|ENSG00000262873,46,23,28,12,9,95,10,17,22
ENSG00000176108.9|CHMP6,1782,651,774,304,407,1467,206,311,251
ENSG00000263218.2|ENSG00000263218,2,1,0,2,0,2,0,0,1
ENSG00000280351.2|ENSG00000280351,163,60,72,24,17,110,22,67,71
ENSG00000262098.1|ENSG00000262098,6,1,5,0,3,11,0,1,3
ENSG00000226137.5|BAIAP2-DT,4664,1927,2326,923,1096,4510,896,866,944
ENSG00000176845.13|METRNL,1518,457,609,352,389,1357,138,146,147
ENSG00000274370.1|ENSG00000274370,54,28,35,26,30,110,7,11,13
ENSG00000261888.1|ENSG00000261888,96,46,64,22,47,182,7,50,27
ENSG00000279143.1|ENSG00000279143,0,0,0,0,0,1,0,0,0
ENSG00000262898.4|ENSG00000262898,9,4,14,4,6,13,1,15,4
ENSG00000262094.1|ENSG00000262094,3,2,1,5,0,8,1,4,6
ENSG00000232938.2|RPL23AP87,130,53,76,40,45,110,26,67,42
ENSG00000141526.18|SLC16A3,9365,566,1564,5175,3894,3777,39,47,25
ENSG00000141551.15|CSNK1D,4002,1506,2333,899,899,5004,731,2346,1164
ENSG00000287737.2|ENSG00000287737,128,56,37,72,80,301,40,121,118
ENSG00000173762.8|CD7,22,10,7,0,3,15,0,0,0
ENSG00000141574.8|SECTM1,10,3,4,8,9,43,0,3,0
ENSG00000278964.1|ENSG00000278964,0,0,0,1,0,1,0,0,0
ENSG00000181396.13|OGFOD3,2431,885,1106,360,640,1919,284,624,419
ENSG00000201239.1|Y_RNA,0,0,0,0,0,0,0,0,0
ENSG00000169660.17|HEXD,847,423,328,191,319,1191,96,312,114
ENSG00000178927.18|CYBC1,3343,1622,1680,704,948,3405,397,719,685
ENSG00000141562.19|NARF,10239,2896,4527,3160,3226,8432,634,1684,1316
ENSG00000266445.1|NARF-AS1,0,0,0,0,0,4,0,0,0
ENSG00000265136.1|ENSG00000265136,0,0,1,0,0,0,0,0,0
ENSG00000262147.1|ENSG00000262147,0,0,1,1,0,4,0,0,0
ENSG00000141568.21|FOXK2,10762,4050,5681,1980,2160,8745,1155,1920,1783
ENSG00000141580.16|WDR45B,13668,3432,5099,3644,3489,10152,1490,1558,2367
ENSG00000141542.11|RAB40B,664,391,394,154,261,827,129,217,320
ENSG00000141560.15|FN3KRP,2297,781,1748,433,515,1932,324,479,704
ENSG00000263321.1|ENSG00000263321,0,1,0,0,0,0,0,0,0
ENSG00000141556.22|TBCD,9010,4166,4607,1592,2330,9545,1212,2764,1958
ENSG00000263098.1|ENSG00000263098,0,0,0,0,0,0,0,0,0
ENSG00000141579.7|ZNF750,30,19,16,9,0,92,0,0,0
ENSG00000175711.9|B3GNTL1,548,226,289,90,90,771,65,226,73
ENSG00000262339.5|ENSG00000262339,0,0,0,0,0,0,0,0,0
ENSG00000284574.1|MIR6787,1,1,1,1,1,1,0,0,0
ENSG00000275888.1|ENSG00000275888,15,0,7,16,15,27,0,0,0
ENSG00000280407.3|ENSG00000280407,41,0,12,27,14,70,0,12,3
ENSG00000265692.1|LINC01970,40,32,31,27,41,146,3,20,9
ENSG00000260563.3|ENSG00000260563,26,15,28,33,32,114,6,34,24
ENSG00000182459.5|TEX19,21,2,15,15,11,49,0,4,4
ENSG00000181408.5|UTS2R,11,5,4,6,0,12,0,0,2
ENSG00000260011.2|ENSG00000260011,12,10,12,5,0,25,0,20,4
ENSG00000264812.1|ENSG00000264812,4,7,3,2,0,16,0,2,1
ENSG00000279066.1|HEXD-IT1,13,8,12,8,3,36,15,34,7
ENSG00000287193.1|ENSG00000287193,71,17,50,28,11,96,10,9,9
ENSG00000265458.2|NARF-AS2,126,71,79,40,53,173,9,21,3
ENSG00000279744.1|ENSG00000279744,94,37,39,87,67,190,14,119,36
ENSG00000266236.1|NARF-IT1,19,19,24,19,32,89,4,42,3
ENSG00000262652.1|ENSG00000262652,22,12,10,13,8,34,4,53,2
ENSG00000261845.2|ENSG00000261845,1,1,1,1,1,2,0,2,2
ENSG00000279613.1|ENSG00000279613,19,4,5,31,15,69,10,15,11
ENSG00000266107.1|MIR4525,1,0,0,2,0,1,0,2,0
ENSG00000263063.1|ENSG00000263063,10,6,10,5,6,35,3,3,12
ENSG00000167363.14|FN3K,323,97,106,84,54,387,88,339,79
ENSG00000262410.1|ENSG00000262410,21,19,9,5,5,31,11,19,16
ENSG00000262663.1|ENSG00000262663,35,19,5,7,7,36,5,23,5
ENSG00000262352.2|LINC02564,1,0,0,2,0,16,0,0,4
ENSG00000263305.1|ENSG00000263305,0,0,0,1,0,0,0,0,0
ENSG00000173213.10|TUBB8B,11,4,2,1,0,8,2,3,3
ENSG00000263006.7|ROCK1P1,329,251,229,109,111,349,78,239,149
ENSG00000277521.1|MIR8078,0,0,0,1,1,0,1,0,1
ENSG00000101557.15|USP14,6319,4123,5459,1518,1324,5568,836,2335,1645
ENSG00000079134.13|THOC1,3880,2010,3000,1124,1068,4217,593,1276,865
ENSG00000263884.1|THOC1-DT,60,34,55,44,20,143,17,22,34
ENSG00000175866.16|BAIAP2,4596,1766,2074,1636,1631,5085,663,1102,700
ENSG00000181409.14|AATK,793,362,397,218,363,1478,140,515,231
ENSG00000211563.4|MIR3065,0,0,2,0,0,1,0,4,0
ENSG00000283604.1|MIR338,0,0,0,0,0,0,0,0,0
ENSG00000225180.8|PVALEF,11,0,3,3,3,8,0,0,0
ENSG00000262115.1|ENSG00000262115,0,0,0,0,0,0,0,0,0
ENSG00000260005.6|ENSG00000260005,0,0,0,6,0,21,3,0,0
ENSG00000167302.11|TEPSIN,1525,471,591,329,336,1430,110,185,126
ENSG00000224877.4|NDUFAF8,1641,568,1008,367,314,1733,402,249,410
ENSG00000185168.6|LINC00482,0,0,6,0,0,26,0,0,0
ENSG00000185332.8|TMEM105,20,7,59,7,10,38,4,3,0
ENSG00000263154.1|ENSG00000263154,0,0,0,0,0,2,0,0,0
